Date,Apple,Amazon,BofA,Bitcoin,Citi,Oil,Ethereum,Euro,Pound,Gold,Google,Yen,Microsoft,SHY,Silver,Wells_Fargo,Ripple,DJIA,S&P500,T_Bill_13W,Nasdaq,Russell2000,Bond_10Y,Bond_30Y
2019-05-30,43.505916595458984,1816.3199462890625,25.379228591918945,8319.47265625,57.42188262939453,56.59000015258789,255.85894775390625,1.1137346029281616,1.2629451751708984,1287.0999755859375,1117.949951171875,109.54199981689453,122.2984619140625,82.1058349609375,14.460000038146973,41.436824798583984,0.4223949909210205,25169.880859375,2788.860107421875,2.309999942779541,7567.72021484375,1485.530029296875,2.2269999980926514,2.6540000438690186
2019-05-31,42.7177848815918,1775.0699462890625,24.855945587158203,8574.501953125,56.103912353515625,53.5,268.1135559082031,1.1131147146224976,1.2609704732894897,1305.800048828125,1103.6300048828125,109.35700225830078,120.30440521240234,82.28097534179688,14.529999732971191,40.81135940551758,0.4385739862918854,24815.0390625,2752.06005859375,2.2929999828338623,7453.14990234375,1465.489990234375,2.1419999599456787,2.5829999446868896
2019-06-03,42.28589630126953,1692.68994140625,24.930700302124023,8208.9951171875,56.51915740966797,53.25,252.60792541503906,1.1174057722091675,1.2639508247375488,1322.699951171875,1036.22998046875,108.21199798583984,116.56922149658203,82.43599700927734,14.70300006866455,40.94933319091797,0.4257639944553375,24819.779296875,2744.449951171875,2.2799999713897705,7333.02001953125,1469.97998046875,2.0810000896453857,2.5480000972747803
2019-06-04,43.83287811279297,1729.56005859375,26.089401245117188,7707.77099609375,59.471046447753906,53.47999954223633,241.3387908935547,1.124631643295288,1.2664159536361694,1323.4000244140625,1053.050048828125,108.0270004272461,119.79861450195312,82.37751770019531,14.732000350952148,42.01629638671875,0.4006670117378235,25332.1796875,2803.27001953125,2.2950000762939453,7527.1201171875,1508.56005859375,2.11899995803833,2.6029999256134033
2019-06-05,44.54048538208008,1738.5,26.080059051513672,7824.2314453125,59.38077926635742,51.68000030517578,247.05101013183594,1.1254037618637085,1.2702767848968506,1328.300048828125,1042.219970703125,108.25399780273438,122.39573669433594,82.41651153564453,14.753999710083008,42.18185806274414,0.4027320146560669,25539.5703125,2826.14990234375,2.2850000858306885,7575.47998046875,1506.7900390625,2.122999906539917,2.632999897003174
2019-06-06,45.194427490234375,1754.3599853515625,26.192792892456055,7822.0234375,60.00365447998047,52.59000015258789,249.47433471679688,1.1229015588760376,1.2688584327697754,1337.5999755859375,1044.3399658203125,108.3280029296875,124.33142852783203,82.36775970458984,14.868000030517578,42.237037658691406,0.4195399880409241,25720.66015625,2843.489990234375,2.255000114440918,7615.5498046875,1499.2900390625,2.124000072479248,2.621999979019165
2019-06-07,46.397361755371094,1804.030029296875,25.863969802856445,8043.951171875,59.29953384399414,53.9900016784668,250.93035888671875,1.1276500225067139,1.269841194152832,1341.199951171875,1066.0400390625,108.4540023803711,127.813720703125,82.45552062988281,14.994000434875488,41.970306396484375,0.42313000559806824,25983.939453125,2873.340087890625,2.2149999141693115,7742.10009765625,1514.3900146484375,2.0840001106262207,2.571000099182129
2019-06-10,46.990291595458984,1860.6300048828125,26.371295928955078,8000.32958984375,60.590431213378906,53.2599983215332,247.52012634277344,1.1320157051086426,1.2722970247268677,1324.699951171875,1080.3800048828125,108.4489974975586,128.98095703125,82.37751770019531,14.604999542236328,42.55897903442383,0.4004270136356354,26062.6796875,2886.72998046875,2.2200000286102295,7823.169921875,1523.56005859375,2.1429998874664307,2.621999979019165
2019-06-11,47.534420013427734,1863.699951171875,26.531005859375,7927.71435546875,61.2764892578125,53.27000045776367,245.78182983398438,1.1318106651306152,1.2691160440444946,1326.4000244140625,1078.719970703125,108.35900115966797,128.49459838867188,82.3482666015625,14.706000328063965,42.549781799316406,0.3942610025405884,26048.509765625,2885.719970703125,2.2130000591278076,7822.56982421875,1519.1099853515625,2.140000104904175,2.617000102996826
2019-06-12,47.383140563964844,1855.3199462890625,26.258563995361328,8145.857421875,60.31056213378906,51.13999938964844,260.9032897949219,1.1329518556594849,1.2724426984786987,1331.9000244140625,1077.030029296875,108.4739990234375,127.90125274658203,82.41651153564453,14.722000122070312,41.30805587768555,0.4017600119113922,26004.830078125,2879.840087890625,2.1649999618530273,7792.72021484375,1519.7900390625,2.127000093460083,2.622999906539917
2019-06-13,47.373374938964844,1870.300048828125,26.249164581298828,8230.923828125,60.5543098449707,52.279998779296875,256.1687927246094,1.1295605897903442,1.2693415880203247,1339.199951171875,1088.77001953125,108.48799896240234,128.70860290527344,82.50425720214844,14.871000289916992,41.65757751464844,0.40088701248168945,26106.76953125,2891.639892578125,2.140000104904175,7837.1298828125,1535.800048828125,2.0910000801086426,2.6010000705718994
2019-06-14,47.02933120727539,1869.6700439453125,26.343114852905273,8693.8330078125,60.91539764404297,52.5099983215332,264.08746337890625,1.1280443668365479,1.268005609512329,1340.0999755859375,1085.3499755859375,108.32099914550781,128.83505249023438,82.47502136230469,14.781999588012695,41.933509826660156,0.40592101216316223,26089.609375,2886.97998046875,2.125,7796.66015625,1522.5,2.0929999351501465,2.5920000076293945
2019-06-17,47.309932708740234,1886.030029296875,26.239770889282227,9320.3525390625,60.066837310791016,51.93000030517578,274.3511047363281,1.1217050552368164,1.2596044540405273,1338.699951171875,1092.5,108.57599639892578,129.22413635253906,82.43599700927734,14.814000129699707,41.63917922973633,0.44808000326156616,26112.529296875,2889.669921875,2.138000011444092,7845.02001953125,1532.75,2.0859999656677246,2.5769999027252197
2019-06-18,48.4225959777832,1901.3699951171875,26.88801383972168,9081.7626953125,61.366756439208984,53.900001525878906,265.0518493652344,1.1224603652954102,1.2541544437408447,1346.5999755859375,1103.5999755859375,108.53900146484375,131.47109985351562,82.44575500488281,14.979999542236328,42.40260696411133,0.42876100540161133,26465.5390625,2917.75,2.1679999828338623,7953.8798828125,1550.22998046875,2.059999942779541,2.552000045776367
2019-06-19,48.281070709228516,1908.7900390625,26.606170654296875,9273.521484375,61.014686584472656,53.7599983215332,269.4317932128906,1.1198208332061768,1.2566603422164917,1344.5999755859375,1102.3299560546875,108.572998046875,131.9866485595703,82.62126922607422,14.944999694824219,41.988704681396484,0.4368169903755188,26504.0,2926.4599609375,2.125,7987.31982421875,1555.5799560546875,2.0290000438690186,2.5399999618530273
2019-06-20,48.669036865234375,1918.18994140625,26.559192657470703,9527.16015625,61.47509002685547,56.650001525878906,271.69500732421875,1.1238480806350708,1.2656625509262085,1392.9000244140625,1111.4200439453125,108.11499786376953,133.2122344970703,82.6602783203125,15.468999862670898,42.18185806274414,0.42982301115989685,26753.169921875,2954.179931640625,2.078000068664551,8051.33984375,1563.489990234375,2.000999927520752,2.5269999504089355
2019-06-21,48.503116607666016,1911.300048828125,26.418270111083984,10144.556640625,61.357730865478516,57.43000030517578,294.9102783203125,1.1295605897903442,1.2707933187484741,1396.199951171875,1121.8800048828125,107.2770004272461,133.231689453125,82.62126922607422,15.27299976348877,43.12924575805664,0.44318801164627075,26719.130859375,2950.4599609375,2.055000066757202,8031.7099609375,1549.6300048828125,2.068000078201294,2.5920000076293945
2019-06-24,48.454315185546875,1913.9000244140625,26.286741256713867,11011.1025390625,60.85220718383789,57.900001525878906,310.4246826171875,1.1384724378585815,1.2750873565673828,1414.300048828125,1115.52001953125,107.31199645996094,134.0195770263672,82.67001342773438,15.368000030517578,42.55897903442383,0.47008800506591797,26727.5390625,2945.35009765625,2.058000087738037,8005.7001953125,1530.0799560546875,2.0209999084472656,2.549999952316284
2019-06-25,47.71986770629883,1878.27001953125,26.080059051513672,11790.9169921875,60.066837310791016,57.83000183105469,318.1263122558594,1.140029788017273,1.2739664316177368,1414.9000244140625,1086.3499755859375,107.3270034790039,129.78831481933594,82.68952178955078,15.291000366210938,42.439395904541016,0.4682289958000183,26548.220703125,2917.3798828125,2.0829999446868896,7884.72021484375,1521.0400390625,1.99399995803833,2.5260000228881836
2019-06-26,48.75200653076172,1897.8299560546875,26.220979690551758,13016.2314453125,60.68069076538086,59.380001068115234,336.753173828125,1.1369967460632324,1.2690677642822266,1411.5999755859375,1079.800048828125,107.16600036621094,130.27464294433594,82.592041015625,15.282999992370605,42.12666702270508,0.4674510061740875,26536.8203125,2913.780029296875,2.0929999351501465,7909.97021484375,1521.8900146484375,2.0490000247955322,2.565000057220459
2019-06-27,48.73735809326172,1904.280029296875,26.502824783325195,11182.806640625,61.52021789550781,59.43000030517578,294.26763916015625,1.1374752521514893,1.269841194152832,1408.4000244140625,1076.010009765625,107.73799896240234,130.4886474609375,82.6602783203125,15.204999923706055,42.57737731933594,0.40875399112701416,26526.580078125,2924.919921875,2.0850000381469727,7967.759765625,1546.550048828125,2.005000114440918,2.5239999294281006
2019-06-28,48.29326629638672,1893.6300048828125,27.24501609802246,12407.33203125,63.21733474731445,58.470001220703125,311.2261047363281,1.1372941732406616,1.267748475074768,1409.699951171875,1080.9100341796875,107.74700164794922,130.30386352539062,82.6602783203125,15.253000259399414,43.524757385253906,0.42731499671936035,26599.9609375,2941.760009765625,2.0350000858306885,8006.240234375,1566.5699462890625,2.0,2.5280001163482666
2019-07-01,49.17900848388672,1922.18994140625,27.639598846435547,10583.134765625,63.858253479003906,59.09000015258789,293.64111328125,1.1364928483963013,1.2694543600082397,1385.5999755859375,1097.949951171875,108.38200378417969,131.97689819335938,82.6075210571289,15.105999946594238,43.865089416503906,0.4068619906902313,26717.4296875,2964.330078125,2.065000057220459,8091.16015625,1566.5699462890625,2.0339999198913574,2.559000015258789
2019-07-02,49.466922760009766,1934.31005859375,27.385940551757812,10801.677734375,63.587440490722656,56.25,291.596435546875,1.1287446022033691,1.2644623517990112,1404.5999755859375,1111.25,108.36599731445312,132.85232543945312,82.6563491821289,15.154000282287598,43.44197463989258,0.40020400285720825,26786.6796875,2973.010009765625,2.1480000019073486,8109.08984375,1560.5400390625,1.9759999513626099,2.506999969482422
2019-07-03,49.876861572265625,1939.0,27.291988372802734,11961.26953125,63.95756530761719,57.34000015258789,303.0999755859375,1.1293054819107056,1.25982666015625,1417.699951171875,1121.5799560546875,107.80500030517578,133.7083282470703,82.67591094970703,15.251999855041504,43.837486267089844,0.4085319936275482,26966.0,2995.820068359375,2.1500000953674316,8170.22998046875,1572.1199951171875,1.9529999494552612,2.4700000286102295
2019-07-05,49.83293151855469,1942.9100341796875,27.489280700683594,10978.4599609375,64.45404815673828,57.5099983215332,287.9975280761719,1.128579020500183,1.2583048343658447,1396.699951171875,1131.5899658203125,107.80799865722656,133.31922912597656,82.50985717773438,14.918000221252441,43.938663482666016,0.37896400690078735,26922.119140625,2990.409912109375,2.1630001068115234,8161.7900390625,1575.6199951171875,2.0480000972747803,2.5490000247955322
2019-07-08,48.80568313598633,1952.3199462890625,27.432912826538086,12285.9580078125,64.21031188964844,57.65999984741211,313.25140380859375,1.1227376461029053,1.2525520324707031,1397.0,1116.3499755859375,108.4739990234375,133.2219696044922,82.47074127197266,14.972000122070312,43.71792221069336,0.40153300762176514,26806.140625,2975.949951171875,2.177999973297119,8098.3798828125,1561.3900146484375,2.0339999198913574,2.5199999809265137
2019-07-09,49.10336685180664,1988.300048828125,27.573833465576172,12573.8125,64.59848022460938,57.83000183105469,308.8810119628906,1.121604323387146,1.2516427040100098,1397.5,1124.8299560546875,108.72100067138672,132.73562622070312,82.44147491455078,15.067999839782715,43.993865966796875,0.3941679894924164,26783.490234375,2979.6298828125,2.194999933242798,8141.72998046875,1562.5899658203125,2.053999900817871,2.5309998989105225
2019-07-10,49.58893585205078,2017.4100341796875,27.26380729675293,12156.5126953125,64.21031188964844,60.43000030517578,290.0023193359375,1.120824933052063,1.2458575963974,1410.0999755859375,1140.47998046875,108.92400360107422,134.0876922607422,82.58797454833984,15.147000312805176,43.368404388427734,0.36377501487731934,26860.19921875,2993.070068359375,2.130000114440918,8202.5302734375,1565.050048828125,2.061000108718872,2.571000099182129
2019-07-11,49.22780227661133,2001.0699462890625,27.58323097229004,11358.662109375,64.64362335205078,60.20000076293945,268.70404052734375,1.125885248184204,1.2508130073547363,1404.300048828125,1144.2099609375,108.33399963378906,134.62266540527344,82.5489273071289,15.067000389099121,43.35919952392578,0.33033499121665955,27088.080078125,2999.909912109375,2.0980000495910645,8196.0400390625,1557.9200439453125,2.119999885559082,2.6410000324249268
2019-07-12,49.60601806640625,2011.0,27.667783737182617,11815.986328125,64.78805541992188,60.209999084472656,276.2767028808594,1.1252391338348389,1.2523481845855713,1409.9000244140625,1144.9000244140625,108.58799743652344,135.1090087890625,82.55868530273438,15.16100025177002,43.561553955078125,0.34411799907684326,27332.029296875,3013.77001953125,2.0899999141693115,8244.1396484375,1570.0,2.1059999465942383,2.632999897003174
2019-07-15,50.072059631347656,2020.989990234375,27.451702117919922,10895.08984375,64.73388671875,59.58000183105469,229.7760009765625,1.1272051334381104,1.2571974992752075,1411.4000244140625,1150.3399658203125,107.83200073242188,135.1090087890625,82.57823181152344,15.289999961853027,42.963687896728516,0.315310001373291,27359.16015625,3014.300048828125,2.0850000381469727,8258.1904296875,1561.8199462890625,2.0920000076293945,2.611999988555908
2019-07-16,49.89881134033203,2009.9000244140625,27.23562240600586,9477.6416015625,64.3818359375,57.619998931884766,199.1886749267578,1.1261768341064453,1.251799464225769,1409.199951171875,1153.5799560546875,107.88899993896484,133.3386993408203,82.5489273071289,15.600000381469727,41.66677474975586,0.2967259883880615,27335.630859375,3004.0400390625,2.1029999256134033,8222.7998046875,1562.0,2.121999979019165,2.631999969482422
2019-07-17,49.61821746826172,1992.030029296875,27.42351531982422,9693.802734375,63.930477142333984,56.779998779296875,211.48497009277344,1.1212271451950073,1.2412029504776,1421.300048828125,1146.3499755859375,108.20099639892578,132.55081176757812,82.62705993652344,15.892999649047852,41.583988189697266,0.3106130063533783,27219.849609375,2984.419921875,2.072999954223633,8185.2099609375,1550.780029296875,2.061000108718872,2.572999954223633
2019-07-18,50.18186569213867,1977.9000244140625,27.695968627929688,10666.482421875,64.80610656738281,55.29999923706055,226.566162109375,1.12296462059021,1.2434717416763306,1426.0999755859375,1146.3299560546875,107.93699645996094,132.69668579101562,82.7247314453125,16.1200008392334,42.14506530761719,0.32317599654197693,27222.970703125,2995.110107421875,2.013000011444092,8207.240234375,1555.6199951171875,2.0380001068115234,2.568000078201294
2019-07-19,49.43278121948242,1964.52001953125,27.62080955505371,10530.732421875,64.020751953125,55.630001068115234,221.3334197998047,1.1261515617370605,1.2541857957839966,1425.0999755859375,1130.0999755859375,107.4010009765625,132.89125061035156,82.6368179321289,16.117000579833984,42.338226318359375,0.32060500979423523,27154.19921875,2976.610107421875,2.013000011444092,8146.490234375,1547.9000244140625,2.0480000972747803,2.578000068664551
2019-07-22,50.5625114440918,1985.6300048828125,27.780519485473633,10343.1064453125,64.19225311279297,56.220001220703125,217.5600128173828,1.1218308210372925,1.2512825727462769,1425.300048828125,1138.0699462890625,107.80999755859375,134.65182495117188,82.64656829833984,16.34000015258789,42.75212860107422,0.3221060037612915,27171.900390625,2985.030029296875,2.0250000953674316,8204.1396484375,1544.780029296875,2.0429999828338623,2.569999933242798
2019-07-23,50.95779037475586,1994.489990234375,28.419370651245117,9900.767578125,64.98664855957031,56.77000045776367,212.728515625,1.1206114292144775,1.2474894523620605,1420.0999755859375,1146.2099609375,107.90399932861328,135.48837280273438,82.62705993652344,16.405000686645508,43.41438674926758,0.30992600321769714,27349.189453125,3005.469970703125,2.0329999923706055,8251.400390625,1554.9599609375,2.0739998817443848,2.6080000400543213
2019-07-24,50.916316986083984,2000.81005859375,28.81395149230957,9811.92578125,65.90742492675781,55.880001068115234,217.04637145996094,1.1151255369186401,1.243904948234558,1422.800048828125,1137.81005859375,108.23200225830078,136.8793487548828,82.64656829833984,16.554000854492188,44.56413269042969,0.3159469962120056,27269.970703125,3019.56005859375,2.0399999618530273,8321.5,1580.4200439453125,2.049999952316284,2.578000068664551
2019-07-25,50.51371383666992,1973.8199462890625,28.503923416137695,9911.841796875,64.44502258300781,56.02000045776367,219.6179962158203,1.1142433881759644,1.2485953569412231,1413.9000244140625,1132.1199951171875,108.18900299072266,136.36380004882812,82.59774780273438,16.339000701904297,44.233001708984375,0.31481000781059265,27140.98046875,3003.669921875,2.059999942779541,8238.5400390625,1561.449951171875,2.0739998817443848,2.6029999256134033
2019-07-26,50.689395904541016,1943.050048828125,28.90790367126465,9870.3037109375,65.1401138305664,56.20000076293945,219.62960815429688,1.1146159172058105,1.2453454732894897,1418.5,1250.4100341796875,108.66600036621094,137.482421875,82.6075210571289,16.325000762939453,45.3459587097168,0.323529988527298,27192.44921875,3025.860107421875,2.062999963760376,8330.2099609375,1578.969970703125,2.0810000896453857,2.6010000705718994
2019-07-29,51.162757873535156,1912.449951171875,28.673030853271484,9519.1455078125,64.77903747558594,56.869998931884766,211.26805114746094,1.1132138967514038,1.2376697063446045,1419.5999755859375,1239.4100341796875,108.63300323486328,137.1808624267578,82.6075210571289,16.368000030517578,44.40776824951172,0.3106580078601837,27221.349609375,3020.969970703125,2.049999952316284,8293.330078125,1569.030029296875,2.055000066757202,2.5829999446868896
2019-07-30,50.943153381347656,1898.530029296875,29.020641326904297,9607.423828125,64.73388671875,58.04999923706055,210.52259826660156,1.1143054962158203,1.2217471599578857,1429.699951171875,1225.1400146484375,108.86599731445312,136.51943969726562,82.61730194091797,16.4950008392334,44.65611267089844,0.3184700012207031,27198.01953125,3013.179931640625,2.0399999618530273,8273.6103515625,1585.5999755859375,2.061000108718872,2.5859999656677246
2019-07-31,51.98261642456055,1866.780029296875,28.823347091674805,10085.6279296875,64.2374038696289,58.58000183105469,218.65414428710938,1.1157974004745483,1.2161602973937988,1426.0999755859375,1216.6800537109375,108.56199645996094,132.55081176757812,82.6075210571289,16.34600067138672,44.527347564697266,0.3209089934825897,26864.26953125,2980.3798828125,2.0299999713897705,8175.419921875,1574.6099853515625,2.0209999084472656,2.5269999504089355
2019-08-01,50.857749938964844,1855.3199462890625,27.70536231994629,10399.6689453125,61.70075988769531,53.95000076293945,217.80844116210938,1.1071745157241821,1.215376853942871,1420.9000244140625,1209.010009765625,108.81999969482422,134.29197692871094,82.84237670898438,16.121000289916992,43.28561019897461,0.317905992269516,26583.419921875,2953.56005859375,2.0299999713897705,8111.1201171875,1550.760009765625,1.8940000534057617,2.440999984741211
2019-08-02,49.78169250488281,1823.239990234375,27.602014541625977,10518.1748046875,61.4915771484375,55.65999984741211,217.87156677246094,1.1078859567642212,1.2124298810958862,1445.5999755859375,1193.989990234375,107.43099975585938,133.16358947753906,82.86193084716797,16.222000122070312,43.6351318359375,0.31239399313926697,26485.009765625,2932.050048828125,2.0,8004.06982421875,1533.6600341796875,1.8550000190734863,2.3910000324249268
2019-08-05,47.17573165893555,1765.1300048828125,26.38068962097168,11805.6533203125,59.2814826965332,54.689998626708984,234.21502685546875,1.1108025312423706,1.215214490890503,1464.5999755859375,1152.3199462890625,106.5770034790039,128.60159301757812,83.02827453613281,16.344999313354492,42.439395904541016,0.32356399297714233,25717.740234375,2844.739990234375,1.9529999494552612,7726.0400390625,1487.4100341796875,1.7350000143051147,2.2950000762939453
2019-08-06,48.06878662109375,1787.8299560546875,26.700117111206055,11478.1689453125,60.25464630126953,53.630001068115234,226.02064514160156,1.1243788003921509,1.2158203125,1472.4000244140625,1169.949951171875,105.59300231933594,131.01393127441406,83.06742095947266,16.405000686645508,43.16604995727539,0.3113259971141815,26029.51953125,2881.77001953125,1.9950000047683716,7833.27001953125,1502.0899658203125,1.7389999628067017,2.2690000534057617
2019-08-07,48.56654739379883,1793.4000244140625,26.20218849182129,11941.96875,59.2451057434082,51.09000015258789,226.39100646972656,1.1206992864608765,1.2169743776321411,1507.300048828125,1173.989990234375,106.33699798583984,131.58782958984375,83.07723236083984,17.1560001373291,42.1358642578125,0.31196901202201843,26007.0703125,2883.97998046875,1.968000054359436,7862.830078125,1500.68994140625,1.684000015258789,2.197000026702881
2019-08-08,49.63772964477539,1832.8900146484375,26.662534713745117,11966.4072265625,60.70030975341797,52.540000915527344,220.94186401367188,1.1204355955123901,1.2143291234970093,1497.699951171875,1204.800048828125,106.12100219726562,135.09927368164062,83.04785919189453,16.900999069213867,43.1590461730957,0.3076609969139099,26378.189453125,2938.090087890625,1.9700000286102295,8039.16015625,1532.1300048828125,1.715999960899353,2.2320001125335693
2019-08-09,49.22869873046875,1807.5799560546875,26.615562438964844,11862.9365234375,60.072757720947266,54.5,210.48890686035156,1.1187183856964111,1.2143733501434326,1496.5999755859375,1188.010009765625,105.8740005493164,133.9514923095703,82.9989242553711,16.89699935913086,43.06602096557617,0.297342985868454,26287.439453125,2918.64990234375,1.9500000476837158,7959.14013671875,1513.0400390625,1.7339999675750732,2.247999906539917
2019-08-12,49.103782653808594,1784.9200439453125,25.967315673828125,11382.6162109375,58.426544189453125,54.93000030517578,211.28807067871094,1.1208499670028687,1.2021976709365845,1505.300048828125,1174.7099609375,105.38200378417969,132.08387756347656,83.08700561523438,17.038999557495117,42.256797790527344,0.3003219962120056,25896.439453125,2882.699951171875,1.9279999732971191,7863.41015625,1495.9000244140625,1.6390000581741333,2.130000114440918
2019-08-13,51.183250427246094,1824.3399658203125,26.042478561401367,10895.830078125,58.963157653808594,57.099998474121094,208.70904541015625,1.1218308210372925,1.207875370979309,1502.199951171875,1197.27001953125,105.35800170898438,134.8172149658203,82.9891586303711,16.95599937438965,42.74977111816406,0.29663899540901184,26279.91015625,2926.320068359375,1.9550000429153442,8016.35986328125,1510.5799560546875,1.6799999475479126,2.13700008392334
2019-08-14,49.65978240966797,1762.9599609375,24.821147918701172,10051.7041015625,55.852657318115234,55.22999954223633,186.6077423095703,1.1177055835723877,1.2064181566238403,1515.9000244140625,1164.2900390625,106.58999633789062,130.7572784423828,83.0967788696289,17.253000259399414,40.89877700805664,0.2633430063724518,25479.419921875,2840.60009765625,1.9079999923706055,7773.93994140625,1467.52001953125,1.5809999704360962,2.0250000953674316
2019-08-15,49.41239547729492,1776.1199951171875,24.661434173583984,10311.5458984375,55.77079391479492,54.470001220703125,188.50205993652344,1.1143302917480469,1.2060399055480957,1519.5999755859375,1167.260009765625,105.91600036621094,130.46450805664062,83.27291107177734,17.187999725341797,40.349971771240234,0.26488199830055237,25579.390625,2847.60009765625,1.843000054359436,7766.6201171875,1461.6500244140625,1.5290000438690186,1.9800000190734863
2019-08-16,50.578269958496094,1792.5699462890625,25.394235610961914,10374.3388671875,57.73532485961914,54.869998931884766,185.44007873535156,1.1113580465316772,1.209160566329956,1512.5,1177.5999755859375,106.08300018310547,132.85556030273438,83.26315307617188,17.09600067138672,41.2894287109375,0.26197099685668945,25886.009765625,2888.679931640625,1.8229999542236328,7895.990234375,1493.6400146484375,1.5390000343322754,2.0
2019-08-19,51.5212516784668,1816.1199951171875,25.619712829589844,10916.0537109375,58.49021530151367,56.209999084472656,203.09193420410156,1.109385371208191,1.2161011695861816,1500.4000244140625,1198.449951171875,106.43000030517578,135.08071899414062,83.175048828125,16.913999557495117,42.089359283447266,0.28332799673080444,26135.7890625,2923.64990234375,1.8530000448226929,8002.81005859375,1508.8499755859375,1.5980000495910645,2.0850000381469727
2019-08-20,51.523704528808594,1801.3800048828125,25.10299301147461,10763.232421875,57.680755615234375,56.34000015258789,196.56541442871094,1.1083157062530518,1.2131506204605103,1504.5999755859375,1182.68994140625,106.5739974975586,133.95838928222656,83.2337646484375,17.121999740600586,41.559173583984375,0.2758060097694397,25962.439453125,2900.510009765625,1.899999976158142,7948.56005859375,1498.010009765625,1.5609999895095825,2.0439999103546143
2019-08-21,52.082149505615234,1823.5400390625,25.30028533935547,10138.0498046875,57.52614212036133,55.68000030517578,186.89163208007812,1.1097793579101562,1.2162343263626099,1504.5999755859375,1191.25,106.27400207519531,135.45155334472656,83.15550231933594,17.125,41.85683059692383,0.2662610113620758,26202.73046875,2924.429931640625,1.9279999732971191,8020.2099609375,1509.8499755859375,1.5770000219345093,2.052999973297119
2019-08-22,52.03805923461914,1804.6600341796875,25.5445499420166,10131.0556640625,58.126407623291016,55.349998474121094,191.33291625976562,1.10907781124115,1.213224172592163,1497.300048828125,1189.530029296875,106.59700012207031,134.4658660888672,83.1163558959961,17.013999938964844,42.43351745605469,0.2709439992904663,26252.240234375,2922.949951171875,1.937999963760376,7991.39013671875,1506.0,1.6100000143051147,2.1019999980926514
2019-08-23,49.632835388183594,1749.6199951171875,24.868122100830078,10407.96484375,56.34378433227539,54.16999816894531,194.70620727539062,1.1084016561508179,1.2251899242401123,1526.5999755859375,1151.2900390625,106.46800231933594,130.1814727783203,83.25335693359375,17.395000457763672,41.31734085083008,0.276544988155365,25628.900390625,2847.110107421875,1.909999966621399,7751.77001953125,1459.489990234375,1.527999997138977,2.0250000953674316
2019-08-26,50.57582092285156,1768.8699951171875,25.159364700317383,10370.8203125,57.044105529785156,53.63999938964844,188.92938232421875,1.1143054962158203,1.2262415885925293,1526.300048828125,1168.8900146484375,104.85199737548828,132.19192504882812,83.21420288085938,17.624000549316406,41.838218688964844,0.2707880139350891,25898.830078125,2878.3798828125,1.9329999685287476,7853.740234375,1476.0,1.5449999570846558,2.0399999618530273
2019-08-27,50.005126953125,1761.8299560546875,24.868122100830078,10185.5,56.08002471923828,54.93000030517578,187.51666259765625,1.1103708744049072,1.222195029258728,1541.0,1167.8399658203125,105.97799682617188,132.4749298095703,83.24357604980469,18.138999938964844,41.624290466308594,0.2696180045604706,25777.900390625,2869.159912109375,1.9429999589920044,7826.9501953125,1456.0400390625,1.4900000095367432,1.968999981880188
2019-08-28,50.3406867980957,1764.25,25.225128173828125,9754.4228515625,56.716678619384766,55.779998779296875,173.8899688720703,1.109004020690918,1.2283201217651367,1537.800048828125,1171.02001953125,105.73799896240234,132.2992706298828,83.26315307617188,18.304000854492188,42.29399490356445,0.25745001435279846,26036.099609375,2887.93994140625,1.940000057220459,7856.8798828125,1472.7099609375,1.465999960899353,1.937999963760376
2019-08-29,51.19304275512695,1786.4000244140625,25.676082611083984,9510.2001953125,58.1173210144043,56.709999084472656,169.51673889160156,1.1085859537124634,1.2218515872955322,1526.5,1192.8499755859375,106.06999969482422,134.79769897460938,83.22399139404297,18.16699981689453,42.963706970214844,0.2570450007915497,26362.25,2924.580078125,1.940000057220459,7973.39013671875,1496.719970703125,1.5160000324249268,1.9789999723434448
2019-08-30,51.126914978027344,1776.2900390625,25.845182418823242,9598.173828125,58.52659225463867,55.099998474121094,168.83486938476562,1.1061947345733643,1.218650221824646,1519.0999755859375,1188.0999755859375,106.43800354003906,134.54396057128906,83.25335693359375,18.184999465942383,43.317161560058594,0.25621798634529114,26403.279296875,2926.4599609375,1.9329999685287476,7962.8798828125,1494.8399658203125,1.50600004196167,1.9700000286102295
2019-09-03,50.382320404052734,1789.8399658203125,25.413021087646484,10623.5400390625,57.680755615234375,53.939998626708984,179.49932861328125,1.0968520641326904,1.2066656351089478,1545.9000244140625,1168.3900146484375,106.19300079345703,132.7677001953125,83.31803894042969,19.07900047302246,42.87069320678711,0.263139009475708,26118.01953125,2906.27001953125,1.909999966621399,7874.16015625,1472.280029296875,1.465999960899353,1.9490000009536743
2019-09-04,51.23713302612305,1800.6199951171875,25.826396942138672,10594.4931640625,58.46292495727539,56.2599983215332,175.99288940429688,1.0974539518356323,1.2090436220169067,1550.300048828125,1181.4100341796875,105.86100006103516,134.31948852539062,83.38664245605469,19.391000747680664,43.252052307128906,0.25990501046180725,26355.470703125,2937.780029296875,1.9049999713897705,7976.8798828125,1484.760009765625,1.4589999914169312,1.9559999704360962
